ID,mean
ID798,99.24705882352941
ID741,98.0
ID855,100.0
ID912,100.0
ID969,100.0
ID1083,97.50588235294117
ID1140,96.0
ID1026,100.0
ID970,100.0
ID1027,100.0
ID971,100.0
ID972,105.61176470588236
ID1028,100.0
ID1029,105.61176470588236
ID1085,97.50588235294117
ID1086,103.89411764705882
ID1084,97.50588235294117
ID1141,96.0
ID1142,96.0
ID1143,102.85882352941175
ID1087,107.75294117647059
ID1144,107.0
ID1145,107.0
ID1088,107.75294117647059
ID1031,109.0
ID1030,109.0
ID973,109.0
ID974,109.0
ID917,109.0
ID916,109.0
ID860,109.0
ID859,109.0
ID915,105.61176470588236
ID858,105.61176470588236
ID914,100.0
ID913,100.0
ID856,100.0
ID857,100.0
ID800,99.24705882352941
ID801,104.38823529411766
ID799,99.24705882352941
ID742,98.0
ID743,98.0
ID744,102.36470588235295
ID745,105.0
ID802,107.49411764705883
ID803,107.49411764705883
ID746,105.0
ID687,102.36470588235295
ID688,105.0
ID689,105.0
ID632,105.0
ID631,105.0
ID575,105.0
ID574,105.0
ID630,102.36470588235295
ID573,102.36470588235295
ID686,98.0
ID629,98.0
ID685,98.0
ID628,98.0
ID572,98.0
ID571,98.0
ID570,98.0
ID627,98.0
ID684,98.0
ID513,98.37647058823529
ID456,99.0
ID399,99.0
ID400,99.0
ID401,99.0
ID402,102.11764705882352
ID457,99.0
ID458,99.0
ID459,102.11764705882352
ID514,98.37647058823529
ID515,98.37647058823529
ID516,102.27058823529411
ID460,104.0
ID517,104.62352941176471
ID518,104.62352941176471
ID461,104.0
ID404,104.0
ID403,104.0
ID345,102.11764705882352
ID346,104.0
ID347,104.0
ID405,104.0
ID348,104.0
ID462,104.0
ID406,104.0
ID463,104.0
ID349,104.0
ID407,106.49411764705883
ID350,106.49411764705883
ID408,108.0
ID351,108.0
ID352,108.0
ID409,108.0
ID465,108.0
ID466,108.0
ID464,106.49411764705883
ID521,107.50588235294117
ID520,104.62352941176471
ID522,109.2470588235294
ID523,109.2470588235294
ID579,110.0
ID580,110.0
ID578,108.11764705882352
ID577,105.0
ID576,105.0
ID519,104.62352941176471
ID633,105.0
ID634,105.0
ID691,105.0
ID690,105.0
ID747,105.0
ID748,105.0
ID692,108.11764705882352
ID693,110.0
ID749,108.11764705882352
ID750,110.0
ID751,110.0
ID694,110.0
ID637,110.0
ID636,110.0
ID635,108.11764705882352
ID581,110.0
ID638,110.0
ID582,98.15294117647059
ID639,98.15294117647059
ID696,98.15294117647059
ID695,110.0
ID752,110.0
ID753,98.15294117647059
ID697,91.0
ID754,91.0
ID698,91.0
ID755,91.0
ID756,91.0
ID699,91.0
ID642,91.0
ID641,91.0
ID640,91.0
ID583,91.0
ID584,91.0
ID585,91.0
ID528,93.63529411764705
ID527,93.63529411764705
ID526,93.63529411764705
ID470,98.0
ID471,98.0
ID469,98.0
ID468,101.76470588235294
ID525,99.51764705882353
ID524,109.2470588235294
ID467,108.0
ID411,101.76470588235294
ID410,108.0
ID353,108.0
ID354,101.76470588235294
ID412,98.0
ID355,98.0
ID413,98.0
ID414,98.0
ID356,98.0
ID357,98.0
ID415,98.0
ID358,98.0
ID416,85.52941176470588
ID359,85.52941176470588
ID472,98.0
ID473,85.52941176470588
ID529,93.63529411764705
ID586,91.0
ID530,83.88235294117646
ID587,82.89411764705882
ID474,78.0
ID531,78.0
ID588,78.0
ID532,78.0
ID589,78.0
ID475,78.0
ID418,78.0
ID417,78.0
ID360,78.0
ID361,78.0
ID362,78.0
ID419,78.0
ID363,78.0
ID420,78.0
ID476,78.0
ID477,78.0
ID478,78.0
ID421,78.0
ID364,78.0
ID422,78.0
ID365,78.0
ID423,78.0
ID366,78.0
ID479,78.0
ID480,78.0
ID535,77.37647058823529
ID536,77.37647058823529
ID537,77.37647058823529
ID594,77.0
ID593,77.0
ID592,77.0
ID591,77.37647058823529
ID534,77.61176470588235
ID533,78.0
ID590,78.0
ID647,78.0
ID648,77.37647058823529
ID646,78.0
ID649,77.0
ID650,77.0
ID651,77.0
ID706,77.0
ID707,77.0
ID708,77.0
ID764,77.0
ID765,77.0
ID763,77.0
ID762,77.37647058823529
ID705,77.37647058823529
ID704,78.0
ID703,78.0
ID761,78.0
ID760,78.0
ID759,78.0
ID702,78.0
ID758,82.89411764705882
ID701,82.89411764705882
ID644,82.89411764705882
ID645,78.0
ID643,91.0
ID700,91.0
ID757,91.0
ID813,91.62352941176471
ID814,91.62352941176471
ID815,85.07058823529411
ID871,92.0
ID872,86.38823529411765
ID870,92.0
ID927,92.0
ID928,92.0
ID984,92.0
ID985,92.0
ID929,86.38823529411765
ID986,86.38823529411765
ID873,83.0
ID930,83.0
ID987,83.0
ID931,83.0
ID988,83.0
ID874,83.0
ID817,81.11764705882354
ID816,81.11764705882354
ID818,81.11764705882354
ID819,80.10588235294118
ID875,83.0
ID876,81.75294117647059
ID877,81.0
ID820,79.49411764705883
ID821,79.49411764705883
ID822,79.49411764705883
ID879,81.0
ID878,81.0
ID934,81.0
ID935,81.0
ID936,81.0
ID993,81.0
ID992,81.0
ID991,81.0
ID990,81.75294117647059
ID933,81.75294117647059
