ID,mean
ID798,44.247058823529414
ID741,43.0
ID855,45.0
ID912,45.0
ID969,45.0
ID1083,41.88235294117647
ID1140,40.0
ID1026,45.0
ID970,45.0
ID1027,45.0
ID971,45.0
ID972,47.49411764705882
ID1028,45.0
ID1029,47.49411764705882
ID1085,41.88235294117647
ID1086,46.31764705882353
ID1084,41.88235294117647
ID1141,40.0
ID1142,40.0
ID1143,45.61176470588235
ID1087,49.0
ID1144,49.0
ID1145,49.0
ID1088,49.0
ID1031,49.0
ID1030,49.0
ID973,49.0
ID974,49.0
ID917,49.0
ID916,49.0
ID860,49.0
ID859,49.0
ID915,47.49411764705882
ID858,47.49411764705882
ID914,45.0
ID913,45.0
ID856,45.0
ID857,45.0
ID800,44.247058823529414
ID801,46.741176470588236
ID799,44.247058823529414
ID742,43.0
ID743,43.0
ID744,45.49411764705882
ID745,47.0
ID802,48.247058823529414
ID803,48.247058823529414
ID746,47.0
ID687,45.49411764705882
ID688,47.0
ID689,47.0
ID632,47.0
ID631,47.0
ID575,47.0
ID574,47.0
ID630,45.49411764705882
ID573,45.49411764705882
ID686,43.0
ID629,43.0
ID685,43.0
ID628,43.0
ID572,43.0
ID571,43.0
ID570,43.0
ID627,43.0
ID684,43.0
ID513,41.87058823529412
ID456,40.0
ID399,40.0
ID400,40.0
ID401,40.0
ID402,43.741176470588236
ID457,40.0
ID458,40.0
ID459,43.741176470588236
ID514,41.87058823529412
ID515,41.87058823529412
ID516,44.83529411764705
ID460,46.0
ID517,46.62352941176471
ID518,46.62352941176471
ID461,46.0
ID404,46.0
ID403,46.0
ID345,43.741176470588236
ID346,46.0
ID347,46.0
ID405,46.0
ID348,46.0
ID462,46.0
ID406,46.0
ID463,46.0
ID349,46.0
ID407,47.87058823529412
ID350,47.87058823529412
ID408,49.0
ID351,49.0
ID352,49.0
ID409,49.0
ID465,49.0
ID466,49.0
ID464,47.87058823529412
ID521,48.88235294117647
ID520,46.62352941176471
ID522,50.247058823529414
ID523,50.247058823529414
ID579,51.0
ID580,51.0
ID578,49.49411764705882
ID577,47.0
ID576,47.0
ID519,46.62352941176471
ID633,47.0
ID634,47.0
ID691,47.0
ID690,47.0
ID747,47.0
ID748,47.0
ID692,49.49411764705882
ID693,51.0
