ID,mean
ID798,46.37647058823529
ID741,47.0
ID855,46.0
ID912,46.0
ID969,46.0
ID1083,41.635294117647064
ID1140,39.0
ID1026,46.0
ID970,46.0
ID1027,46.0
ID971,46.0
ID972,47.87058823529412
ID1028,46.0
ID1029,47.87058823529412
ID1085,41.635294117647064
ID1086,45.44705882352941
ID1084,41.635294117647064
ID1141,39.0
ID1142,39.0
ID1143,43.98823529411764
ID1087,47.752941176470586
ID1144,47.0
ID1145,47.0
ID1088,47.752941176470586
ID1031,49.0
ID1030,49.0
ID973,49.0
ID974,49.0
ID917,49.0
ID916,49.0
ID860,49.0
ID859,49.0
ID915,47.87058823529412
ID858,47.87058823529412
ID914,46.0
ID913,46.0
ID856,46.0
ID857,46.0
ID800,46.37647058823529
ID801,48.247058823529414
ID799,46.37647058823529
ID742,47.0
ID743,47.0
ID744,48.87058823529412
ID745,50.0
ID802,49.37647058823529
ID803,49.37647058823529
ID746,50.0
ID687,48.87058823529412
ID688,50.0
ID689,50.0
ID632,50.0
ID631,50.0
ID575,50.0
ID574,50.0
ID630,48.87058823529412
ID573,48.87058823529412
ID686,47.0
ID629,47.0
ID685,47.0
ID628,47.0
ID572,47.0
ID571,47.0
ID570,47.0
ID627,47.0
ID684,47.0
ID513,47.0
ID456,47.0
ID399,47.0
ID400,47.0
ID401,47.0
ID402,49.49411764705882
ID457,47.0
ID458,47.0
ID459,49.49411764705882
ID514,47.0
ID515,47.0
ID516,49.10588235294118
ID460,51.0
ID517,50.37647058823529
ID518,50.37647058823529
ID461,51.0
ID404,51.0
ID403,51.0
ID345,49.49411764705882
ID346,51.0
ID347,51.0
ID405,51.0
ID348,51.0
ID462,51.0
ID406,51.0
ID463,51.0
ID349,51.0
ID407,51.62352941176471
ID350,51.62352941176471
ID408,52.0
ID351,52.0
ID352,52.0
ID409,52.0
ID465,52.0
ID466,52.0
ID464,51.62352941176471
ID521,51.38823529411764
ID520,50.37647058823529
ID522,52.0
ID523,52.0
ID579,52.0
ID580,52.0
ID578,51.24705882352941
ID577,50.0
ID576,50.0
ID519,50.37647058823529
ID633,50.0
ID634,50.0
ID691,50.0
ID690,50.0
ID747,50.0
ID748,50.0
ID692,51.24705882352941
ID693,52.0
ID749,51.247058823529414
ID750,52.0
ID751,52.0
ID694,52.0
ID637,52.0
ID636,52.0
ID635,51.24705882352941
ID581,52.0
ID638,52.0
ID582,51.37647058823529
ID639,51.37647058823529
ID696,51.37647058823529
ID695,52.0
ID752,52.0
ID753,51.37647058823529
ID697,51.0
ID754,51.0
ID698,51.0
ID755,51.0
ID756,51.0
ID699,51.0
ID642,51.0
ID641,51.0
ID640,51.0
ID583,51.0
ID584,51.0
ID585,51.0
ID528,51.37647058823529
ID527,51.37647058823529
ID526,51.37647058823529
ID470,52.0
ID471,52.0
ID469,52.0
ID468,52.0
ID525,51.61176470588235
ID524,52.0
ID467,52.0
ID411,52.0
ID410,52.0
ID353,52.0
ID354,52.0
ID412,52.0
ID355,52.0
ID413,52.0
ID414,52.0
ID356,52.0
ID357,52.0
ID415,52.0
ID358,52.0
ID416,50.752941176470586
ID359,50.752941176470586
ID472,52.0
ID473,50.752941176470586
ID529,51.37647058823529
ID586,51.0
ID530,50.12941176470588
ID587,49.752941176470586
ID474,50.0
ID531,49.37647058823529
ID588,49.0
ID532,49.37647058823529
ID589,49.0
ID475,50.0
ID418,50.0
ID417,50.0
ID360,50.0
ID361,50.0
ID362,50.0
ID419,50.0
ID363,50.0
ID420,50.0
ID476,50.0
ID477,50.0
ID478,50.0
ID421,50.0
ID364,50.0
ID422,50.0
ID365,50.0
ID423,50.0
ID366,50.0
ID479,50.0
ID480,50.0
ID535,49.37647058823529
ID536,49.37647058823529
ID537,49.37647058823529
ID594,49.0
ID593,49.0
ID592,49.0
ID591,49.0
ID534,49.37647058823529
ID533,49.37647058823529
ID590,49.0
ID647,49.0
ID648,49.0
ID646,49.0
ID649,49.0
ID650,49.0
ID651,49.0
ID706,49.0
ID707,49.0
ID708,49.0
ID764,49.0
ID765,49.0
ID763,49.0
ID762,49.0
ID705,49.0
ID704,49.0
ID703,49.0
ID761,49.0
ID760,49.0
ID759,49.0
ID702,49.0
ID758,49.752941176470586
ID701,49.752941176470586
ID644,49.752941176470586
ID645,49.0
ID643,51.0
ID700,51.0
ID757,51.0
ID813,51.0
ID814,51.0
ID815,50.141176470588235
ID871,51.0
ID872,50.37647058823529
ID870,51.0
ID927,51.0
ID928,51.0
ID984,51.0
ID985,51.0
ID929,50.37647058823529
ID986,50.37647058823529
ID873,50.0
ID930,50.0
ID987,50.0
ID931,50.0
ID988,50.0
ID874,50.0
ID817,49.62352941176471
ID816,49.62352941176471
ID818,49.62352941176471
ID819,49.62352941176471
ID875,50.0
ID876,50.0
ID877,50.0
ID820,49.62352941176471
ID821,49.62352941176471
ID822,49.62352941176471
ID879,50.0
ID878,50.0
ID934,50.0
ID935,50.0
ID936,50.0
ID993,50.0
ID992,50.0
ID991,50.0
ID990,50.0
ID933,50.0
ID932,50.0
ID989,50.0
ID1045,50.0
ID1046,50.0
ID1047,50.0
ID1048,50.0
ID1049,50.0
ID1050,50.0
ID1105,50.62352941176471
ID1106,50.62352941176471
ID1107,50.62352941176471
ID1163,51.0
ID1164,51.0
ID1162,51.0
ID1161,51.752941176470586
ID1104,51.09411764705882
ID1103,51.870588235294115
ID1102,51.870588235294115
ID1159,53.0
ID1160,53.0
ID1158,53.0
ID1101,51.870588235294115
ID1157,52.62352941176471
ID1100,51.7764705882353
ID1043,50.37647058823529
ID1044,50.0
ID1042,51.0
ID1041,51.0
ID1098,51.62352941176471
ID1099,51.62352941176471
ID1156,52.0
ID1155,52.0
ID1154,52.0
ID1153,52.0
ID1097,51.62352941176471
ID1096,51.62352941176471
ID1040,51.0
ID1039,51.0
ID1095,51.529411764705884
ID1038,51.37647058823529
ID1152,51.62352941176471
ID1151,51.0
ID1094,51.37647058823529
ID1150,51.0
