ID,mean
ID798,0.7812217789537766
ID741,0.7693317820044125
ID855,0.7333359073190128
ID912,0.6345859043738422
ID969,0.5689188073663151
ID1083,0.6337264776229858
ID1140,0.6369664872393889
ID1026,0.5972029167063095
ID970,0.6405170510796939
ID1027,0.5995241081013399
ID971,0.6294699984438279
ID972,0.592325301731334
ID1028,0.6112417599734138
ID1029,0.587443537571851
ID1085,0.6474347261821523
ID1086,0.612066472979153
ID1084,0.6087659078485825
ID1141,0.6429353265201345
ID1142,0.6477323756498449
ID1143,0.6291247136452618
ID1087,0.5983041174271527
ID1144,0.6121576442438014
ID1145,0.679988236988292
ID1088,0.6888335326138664
ID1031,0.6770194249994614
ID1030,0.5880400264964384
ID973,0.6197670810362872
ID974,0.6990805997568017
ID917,0.7736729383468628
ID916,0.7123964758480297
ID860,0.8221735225004309
ID859,0.7917353062068715
ID915,0.6752058660282808
ID858,0.7631841147647185
ID914,0.6828394181588118
ID913,0.6840335369110108
ID856,0.763474708444932
ID857,0.7615935311597937
ID800,0.8279917745029225
ID801,0.8138676552211537
ID799,0.823625300912296
ID742,0.7975529418272131
ID743,0.8141500150456148
ID744,0.7725358970025007
ID745,0.7568194277146283
ID802,0.806793548079098
ID803,0.8297764637890985
ID746,0.802384103045744
ID687,0.7762523630086113
ID688,0.7548423584769755
ID689,0.7706317621118882
ID632,0.7790653018390431
ID631,0.7924211880739997
ID575,0.774514126777649
ID574,0.7535970757989323
ID630,0.8118917759727029
ID573,0.7930064629105961
ID686,0.8160406098646276
ID629,0.8320923664990594
ID685,0.7766011721947614
ID628,0.8120635334183188
ID572,0.8366888018215404
ID571,0.8302423519246718
ID570,0.8174141322865205
ID627,0.7869888431885663
ID684,0.7532864738913143
ID513,0.8050641158047844
ID456,0.7883782421841341
ID399,0.752626493397881
ID400,0.7845606060589061
ID401,0.7880352847716388
ID402,0.7459017459084005
ID457,0.8168270545847276
ID458,0.8100735173505895
ID459,0.7577476487440222
ID514,0.8291293999728034
ID515,0.8301988054724301
ID516,0.7629700036609874
ID460,0.7295964689815746
ID517,0.7084376545513378
ID518,0.7362958936130299
ID461,0.7113511786741369
ID404,0.6981276666416842
ID403,0.7270464665749494
ID345,0.7460835498922012
ID346,0.7188129656455096
ID347,0.7098111966077019
ID405,0.7153194245170145
ID348,0.7066788364859189
ID462,0.7483452937182259
ID406,0.7295423381468829
ID463,0.760977646182565
ID349,0.6916294041801901
ID407,0.729192341075224
ID350,0.6877823507084566
ID408,0.7069758709739236
ID351,0.6792847086401548
ID352,0.7210546935305875
ID409,0.7434341087060816
ID465,0.7345923395717846
ID466,0.7771664689568912
ID464,0.743611765609068
ID521,0.7534270679249483
ID520,0.7854353133369895
ID522,0.7559929377892438
ID523,0.7846400036531336
ID579,0.7581517717417549
ID580,0.7369647019049701
ID578,0.7460729472777423
ID577,0.7561041221899145
ID576,0.78107529037139
ID519,0.7918164814219756
ID633,0.7609099808861228
ID634,0.7224605770672069
ID691,0.7225447030628429
ID690,0.7793929184184355
ID747,0.8244994037291583
ID748,0.7655076580889084
ID692,0.7027411545024198
ID693,0.708752332715427
ID749,0.7170594012036042
ID750,0.7104047003914328
ID751,0.7737235279644237
ID694,0.7533888452193316
ID637,0.7237923495909746
ID636,0.7312893909566542
ID635,0.7253341057721305
ID581,0.7477217576083015
ID638,0.7552153047393351
ID582,0.8014599800109863
ID639,0.7871058968936696
ID696,0.7770770739106572
ID695,0.7663547186290517
ID752,0.7898423405254589
ID753,0.7974617649527157
ID697,0.7752406176398782
ID754,0.7728129386901855
ID698,0.7914458976072423
ID755,0.7710594191270717
ID756,0.8047335337190067
ID699,0.8177994139054243
ID642,0.8266429326113532
ID641,0.8234117451836082
ID640,0.800507067231571
ID583,0.8219441077288459
ID584,0.840608829610488
ID585,0.8262899861616246
ID528,0.8262547044193044
ID527,0.8440152953652775
ID526,0.8323093975291533
ID470,0.8353488178814159
