ID,mean
ID798,0.5738011949202594
ID741,0.5351705964873819
ID855,0.4721600017126869
ID912,0.35048235269153816
ID969,0.2997952910030589
ID1083,0.38245529287001667
ID1140,0.3601270616054535
ID1026,0.33421176531735586
ID970,0.3507388188558466
ID1027,0.34465411445673777
ID971,0.34831293540842395
ID972,0.32455294377663557
ID1028,0.3428047082003425
ID1029,0.3175082364503075
ID1085,0.39252117486561044
ID1086,0.3371435274096096
ID1084,0.3754552897285013
ID1141,0.37678941488265993
ID1142,0.3724494110135471
ID1143,0.35221647444893334
ID1087,0.3338576372931985
ID1144,0.34178940829108745
ID1145,0.4086611744235544
ID1088,0.39921293749528775
ID1031,0.37545999498928295
ID1030,0.3342011672608993
ID973,0.3654741136466756
ID974,0.42094940683420967
ID917,0.5470399968764361
ID916,0.45873176911297964
ID860,0.6445211873334997
ID859,0.5956047233413247
ID915,0.40935412154478185
ID858,0.5411070609793943
ID914,0.40388823046403766
ID913,0.3787294110831092
ID856,0.4932047118158901
ID857,0.5142270515946781
ID800,0.6078329429906957
ID801,0.5975294169257669
ID799,0.607931783620049
ID742,0.5259800104533925
ID743,0.5474235485581791
ID744,0.4862070672652301
ID745,0.4803988204282873
ID802,0.603743540539461
ID803,0.6439882243380828
ID746,0.5537611673859988
ID687,0.5009129440083223
ID688,0.44050000134636375
ID689,0.45795764817911033
ID632,0.4383682352655074
ID631,0.4563564668683444
ID575,0.44742118260439706
ID574,0.4225000058903414
ID630,0.5456964640056385
ID573,0.5060482382774353
ID686,0.5559764812974369
ID629,0.5825705808751723
ID685,0.4732858840157005
ID628,0.5596494169796215
ID572,0.5691894033375908
ID571,0.5774823497323429
ID570,0.5666905901011299
ID627,0.5336917807074154
ID684,0.456108238065944
ID513,0.5171446898404289
ID456,0.495672924378339
ID399,0.4409882307052613
ID400,0.4769188095541561
ID401,0.48778939317254455
ID402,0.43411529064178467
ID457,0.5417870388311499
ID458,0.5522364679504843
ID459,0.4608635401024538
ID514,0.5643470525741576
