ID,mean
ID798,0.6568593978881836
ID741,0.6389147036215839
ID855,0.587844108132755
ID912,0.49871528148651123
ID969,0.4590435294543995
ID1083,0.4743958936018102
ID1140,0.48206588029861447
ID1026,0.46710647484835455
ID970,0.508741161402534
ID1027,0.46762998735203465
ID971,0.5078529424527112
ID972,0.4846458946957307
ID1028,0.47674469912753387
ID1029,0.4596517703112434
ID1085,0.49490117956610286
ID1086,0.44223765134811405
ID1084,0.4651311804266537
ID1141,0.49114941218320063
ID1142,0.469908240963431
ID1143,0.4307753022979287
ID1087,0.43468589011360614
ID1144,0.42253235017552093
ID1145,0.5555494034991545
ID1088,0.5616758767296286
ID1031,0.5767729478723863
ID1030,0.4802388268358567
ID973,0.5302770635660957
ID974,0.6154982461648829
ID917,0.7057841455235201
ID916,0.6186970949172974
ID860,0.7879847154897803
ID859,0.730055302732131
ID915,0.5684076772016637
ID858,0.6767511732438032
ID914,0.571017660814173
ID913,0.5524717667523552
ID856,0.6455588186488432
ID857,0.6630541114246145
ID800,0.7423164641155916
ID801,0.7323852875653436
ID799,0.7278293805963854
ID742,0.6673235107870663
ID743,0.6952505826950073
ID744,0.6558617626919466
ID745,0.6691305833704332
ID802,0.7533782215679393
ID803,0.8020188114222357
ID746,0.7449952714583452
ID687,0.6590117552701165
ID688,0.6404223512200748
ID689,0.6752341018003576
ID632,0.6666194004171035
ID631,0.673199993722579
ID575,0.6716976390165441
ID574,0.6502352924907908
ID630,0.7117176476646871
ID573,0.7070070505142212
ID686,0.6927041137919706
ID629,0.7417411888346952
ID685,0.6292611732202418
ID628,0.723999407712151
ID572,0.7688488167874954
ID571,0.7681976416531731
ID570,0.734022941308863
ID627,0.6883347146651324
ID684,0.6056294307989233
ID513,0.7062488107120289
ID456,0.6786623541046591
ID399,0.65727000096265
ID400,0.6908123500206892
ID401,0.7002617709776935
ID402,0.6574100094683031
ID457,0.7126500038539663
ID458,0.7228964833652272
ID459,0.6589723502888399
ID514,0.7428517685217015
ID515,0.7507529497146607
ID516,0.6697005804847268
ID460,0.6239717567668241
ID517,0.6125623562756707
ID518,0.6494041036157048
ID461,0.6259888102026547
ID404,0.6218647066284628
ID403,0.6363676449831794
ID345,0.6465264678001403
ID346,0.6184935359393848
ID347,0.6154435480342192
ID405,0.653712955643149
ID348,0.6208735381855685
ID462,0.6912517694865956
ID406,0.6878064590341904
ID463,0.7371888343025657
ID349,0.618708226260017
ID407,0.6997005883385153
ID350,0.6300476389772752
ID408,0.6941964668386122
ID351,0.6481988275752348
ID352,0.7250188294579001
ID409,0.7471070514005773
ID465,0.7327558854046989
ID466,0.772114720064051
ID464,0.7329899886075188
ID521,0.7539800054886762
ID520,0.7684741307707394
ID522,0.7533729623345768
ID523,0.7687735501457663
ID579,0.7352711859871359
ID580,0.7019700092427872
ID578,0.7265558993115144
ID577,0.7279976424048928
ID576,0.7104623275644639
ID519,0.7317594009287218
ID633,0.6795317579718196
ID634,0.6727482297841241
